1.007187 0.466207 -0.000742 2.633107
1.000934 0.474887 0.001930 2.615929
1.000721 0.474806 0.001405 2.615167
0.999195 0.472375 -0.000952 2.608842
0.999343 0.472602 0.000798 2.609451
1.000234 0.474382 -0.000635 2.613314
1.000455 0.474458 -0.001074 2.614099
1.005975 0.467909 -0.001585 2.629769
1.006086 0.467680 -0.000539 2.630041
1.000705 0.474477 0.001562 2.614956
1.000455 0.474458 0.001074 2.614099
0.999343 0.472602 -0.000798 2.609451
0.999491 0.472801 0.000630 2.610048
0.999983 0.474127 -0.000338 2.612342
1.000197 0.474164 -0.000716 2.613085
1.004712 0.469235 -0.001102 2.626091
1.004790 0.469083 -0.000375 2.626282
1.000444 0.474146 0.001130 2.613914
1.000197 0.474164 0.000716 2.613085
0.999491 0.472801 -0.000630 2.610048
0.999627 0.472961 0.000469 2.610583
0.999817 0.473915 -0.000112 2.611680
1.000002 0.473928 -0.000412 2.612311
1.003469 0.470403 -0.000731 2.622412
1.003521 0.470305 -0.000249 2.622543
1.000218 0.473894 0.000738 2.613025
1.000002 0.473928 0.000412 2.612311
0.999627 0.472961 -0.000469 2.610583
0.999741 0.473081 0.000329 2.611025
0.999743 0.473745 0.000025 2.611347
0.999888 0.473745 -0.000197 2.611837
1.002397 0.471344 -0.000462 2.619213
1.002431 0.471283 -0.000157 2.619300
1.000059 0.473707 0.000436 2.612398
0.999888 0.473745 0.000197 2.611837
0.999741 0.473081 -0.000329 2.611025
0.999829 0.473163 0.000218 2.611363
0.999740 0.473610 0.000085 2.611274
0.999845 0.473604 -0.000068 2.611625
1.001562 0.472045 -0.000279 2.616710
1.001584 0.472009 -0.000095 2.616766
0.999969 0.473572 0.000231 2.612032
0.999845 0.473604 0.000068 2.611625
0.999829 0.473163 -0.000218 2.611363
0.999893 0.473217 0.000137 2.611605
0.999724 0.473497 0.000184 2.611166
0.999780 0.473506 0.000096 2.611357
0.999850 0.473500 -0.000003 2.611592
1.000964 0.472532 -0.000161 2.614912
1.000977 0.472511 -0.000055 2.614947
0.999934 0.473475 0.000109 2.611867
0.999850 0.473500 0.000003 2.611592
0.999893 0.473217 -0.000137 2.611605
0.999936 0.473249 0.000081 2.611767
0.999776 0.473413 0.000180 2.611301
0.999800 0.473425 0.000135 2.611387
0.999834 0.473430 0.000081 2.611505
1.000566 0.472849 -0.000089 2.613711
1.000574 0.472837 -0.000030 2.613732
0.999932 0.473407 0.000044 2.611826
0.999878 0.473424 -0.000021 2.611652
0.999936 0.473249 -0.000081 2.611767
0.999964 0.473267 0.000046 2.611869
0.999853 0.473367 0.000116 2.611540
0.999866 0.473373 0.000090 2.611588
1.000317 0.473044 -0.000047 2.612959
1.000321 0.473037 -0.000016 2.612971
0.999944 0.473361 0.000013 2.611847
0.999912 0.473371 -0.000024 2.611743
0.999964 0.473267 -0.000046 2.611869
0.999981 0.473277 0.000025 2.611930
0.999910 0.473335 0.000070 2.611717
0.999917 0.473338 0.000056 2.611743
1.000170 0.473157 -0.000024 2.612514
1.000172 0.473154 -0.000008 2.612521
0.999961 0.473330 0.000001 2.611888
0.999942 0.473337 -0.000019 2.611829
0.999981 0.473277 -0.000025 2.611930
0.999990 0.473282 0.000013 2.611964
0.999948 0.473314 0.000039 2.611837
0.999951 0.473316 0.000032 2.611850
1.000087 0.473221 -0.000012 2.612264
1.000088 0.473219 -0.000004 2.612268
0.999975 0.473311 -0.000002 2.611927
0.999965 0.473315 -0.000013 2.611895
0.999990 0.473282 -0.000013 2.611964
0.999995 0.473285 0.000006 2.611983
0.999972 0.473301 0.000021 2.611911
0.999973 0.473302 0.000017 2.611917
1.000043 0.473254 -0.000006 2.612130
1.000044 0.473253 -0.000002 2.612133
0.999985 0.473300 -0.000002 2.611956
0.999980 0.473302 -0.000008 2.611940
0.999995 0.473285 -0.000006 2.611983
0.999998 0.473286 0.000003 2.611992
0.999985 0.473294 0.000011 2.611954
0.999986 0.473295 0.000009 2.611957
1.000020 0.473271 -0.000003 2.612062
1.000021 0.473271 -0.000001 2.612063
0.999989 0.473294 -0.000004 2.611968
0.999987 0.473295 -0.000007 2.611961
0.999998 0.473286 -0.000003 2.611992
0.999999 0.473286 0.000001 2.611996
0.999993 0.473290 0.000005 2.611977
0.999993 0.473291 0.000004 2.611979
1.000010 0.473279 -0.000000 2.612029
1.000010 0.473279 0.000000 2.612029
0.999995 0.473290 -0.000002 2.611984
0.999994 0.473291 -0.000003 2.611981
0.999999 0.473286 -0.000001 2.611996
1.000000 0.473286 0.000001 2.611999
0.999997 0.473288 0.000002 2.611989
0.999997 0.473288 0.000002 2.611990
1.000004 0.473283 -0.000000 2.612013
1.000004 0.473283 0.000000 2.612013
0.999997 0.473288 -0.000001 2.611992
0.999997 0.473288 -0.000002 2.611991
1.000000 0.473286 -0.000001 2.611999
1.000000 0.473286 0.000000 2.611999
0.999998 0.473287 0.000001 2.611995
0.999998 0.473287 0.000001 2.611995
1.000002 0.473285 -0.000000 2.612006
1.000002 0.473285 0.000000 2.612006
0.999999 0.473287 -0.000001 2.611996
0.999999 0.473287 -0.000001 2.611996
1.000000 0.473286 -0.000000 2.611999
1.000000 0.473286 0.000000 2.612000
0.999999 0.473287 0.000000 2.611998
0.999999 0.473287 0.000000 2.611998
1.000001 0.473286 -0.000000 2.612002
1.000001 0.473286 0.000000 2.612002
0.999999 0.473287 -0.000000 2.611998
0.999999 0.473287 -0.000000 2.611998
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473287 0.000000 2.611999
1.000000 0.473287 0.000000 2.611999
1.000000 0.473286 -0.000000 2.612001
1.000000 0.473286 0.000000 2.612001
1.000000 0.473287 -0.000000 2.611999
1.000000 0.473287 -0.000000 2.611999
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612001
1.000000 0.473286 -0.000000 2.612001
1.000000 0.473286 0.000000 2.612001
1.000000 0.473286 0.000000 2.612001
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000000 0.473286 -0.000000 2.612000
1.000356 0.473673 -0.001709 2.613552
1.000702 0.472358 -0.000444 2.614165
1.000469 0.474596 -0.001077 2.614287
1.000565 0.473685 -0.001208 2.614221
1.000656 0.473041 -0.001001 2.614260
1.000736 0.472769 -0.000639 2.614413
1.000810 0.472819 -0.000298 2.614669
1.000640 0.475171 -0.000331 2.615096
1.000677 0.474431 -0.000733 2.614894
1.000731 0.473761 -0.000814 2.614785
1.000788 0.473311 -0.000665 2.614786
1.000844 0.473133 -0.000419 2.614893
1.000895 0.473174 -0.000194 2.615070
1.000827 0.475433 0.000373 2.615834
1.000819 0.474915 -0.000161 2.615574
1.000834 0.474349 -0.000451 2.615371
1.000860 0.473859 -0.000514 2.615243
1.000892 0.473539 -0.000419 2.615209
1.000922 0.473408 -0.000263 2.615250
1.000941 0.473418 -0.000122 2.615306
1.000951 0.475439 0.000902 2.616249
1.000945 0.475144 0.000370 2.616093
1.000942 0.474736 -0.000018 2.615898
1.000943 0.474309 -0.000236 2.615709
1.000949 0.473946 -0.000296 2.615567
1.000957 0.473704 -0.000249 2.615484
1.000957 0.473584 -0.000160 2.615425
1.000935 0.473544 -0.000078 2.615321
1.000945 0.475263 0.001165 2.616143
1.000984 0.475155 0.000737 2.616224
1.001007 0.474912 0.000362 2.616191
1.001010 0.474596 0.000080 2.616056
1.001002 0.474271 -0.000090 2.615883
1.000990 0.473991 -0.000154 2.615716
1.000972 0.473787 -0.000144 2.615557
1.000935 0.473652 -0.000102 2.615368
1.000790 0.474985 0.001156 2.615486
1.000887 0.475008 0.000871 2.615823
1.000969 0.474902 0.000586 2.616052
1.001013 0.474708 0.000329 2.616112
1.001020 0.474462 0.000123 2.616025
1.001005 0.474206 -0.000014 2.615856
1.000974 0.473972 -0.000080 2.615644
1.000926 0.473775 -0.000096 2.615387
1.000845 0.473598 -0.000086 2.615026
1.000528 0.474675 0.000942 2.614449
1.000655 0.474773 0.000777 2.614926
1.000795 0.474761 0.000603 2.615395
1.000904 0.474665 0.000427 2.615720
1.000961 0.474507 0.000256 2.615841
1.000971 0.474308 0.000107 2.615782
1.000946 0.474091 -0.000003 2.615597
1.000895 0.473874 -0.000069 2.615322
1.000812 0.473658 -0.000099 2.614937
1.000697 0.473450 -0.000101 2.614447
1.000234 0.474382 0.000635 2.613314
1.000345 0.474511 0.000533 2.613749
1.000505 0.474550 0.000435 2.614311
1.000668 0.474515 0.000344 2.614849
1.000791 0.474425 0.000248 2.615222
1.000853 0.474289 0.000141 2.615371
1.000861 0.474115 0.000035 2.615314
1.000824 0.473913 -0.000052 2.615097
1.000749 0.473689 -0.000112 2.614734
1.000641 0.473460 -0.000140 2.614261
1.000465 0.473172 -0.000146 2.613526
0.999983 0.474127 0.000338 2.612342
1.000036 0.474263 0.000244 2.612584
1.000164 0.474323 0.000167 2.613049
1.000338 0.474317 0.000120 2.613635
1.000507 0.474264 0.000087 2.614184
1.000631 0.474172 0.000046 2.614562
1.000692 0.474043 -0.000014 2.614708
1.000694 0.473875 -0.000084 2.614633
1.000642 0.473668 -0.000149 2.614360
1.000551 0.473440 -0.000192 2.613946
1.000396 0.473153 -0.000215 2.613282
0.999817 0.473915 0.000112 2.611680
0.999797 0.474046 -0.000001 2.611674
0.999854 0.474114 -0.000101 2.611899
0.999985 0.474118 -0.000159 2.612346
1.000156 0.474076 -0.000174 2.612903
1.000318 0.474002 -0.000169 2.613419
1.000434 0.473900 -0.000173 2.613764
1.000487 0.473764 -0.000198 2.613881
1.000478 0.473587 -0.000238 2.613764
1.000418 0.473378 -0.000274 2.613465
1.000293 0.473108 -0.000302 2.612910
1.000177 0.472907 -0.000288 2.612422
0.999743 0.473745 -0.000025 2.611347
0.999662 0.473864 -0.000157 2.611128
0.999637 0.473935 -0.000296 2.611077
0.999689 0.473945 -0.000401 2.611258
0.999809 0.473903 -0.000449 2.611647
0.999964 0.473827 -0.000446 2.612136
1.000109 0.473730 -0.000419 2.612582
1.000210 0.473610 -0.000398 2.612868
1.000251 0.473458 -0.000396 2.612933
1.000235 0.473275 -0.000405 2.612794
1.000150 0.473032 -0.000420 2.612392
1.000067 0.472844 -0.000402 2.612018
0.999795 0.472412 -0.000399 2.610894
0.999740 0.473610 -0.000085 2.611274
0.999624 0.473715 -0.000223 2.610930
0.999533 0.473786 -0.000389 2.610656
0.999500 0.473803 -0.000546 2.610551
0.999539 0.473764 -0.000656 2.610666
0.999641 0.473682 -0.000700 2.610971
0.999772 0.473576 -0.000690 2.611365
0.999893 0.473453 -0.000652 2.611719
0.999975 0.473311 -0.000615 2.611928
1.000005 0.473147 -0.000587 2.611955
0.999969 0.472933 -0.000574 2.611729
0.999924 0.472763 -0.000541 2.611497
0.999703 0.472369 -0.000536 2.610562
0.999794 0.472575 -0.000413 2.610966
0.999780 0.473506 -0.000096 2.611357
0.999656 0.473593 -0.000222 2.610981
0.999530 0.473661 -0.000392 2.610586
0.999431 0.473688 -0.000581 2.610263
0.999387 0.473659 -0.000750 2.610100
0.999409 0.473579 -0.000864 2.610138
0.999486 0.473464 -0.000909 2.610344
0.999589 0.473329 -0.000898 2.610629
0.999684 0.473181 -0.000856 2.610881
0.999748 0.473023 -0.000804 2.611024
0.999757 0.472830 -0.000762 2.610964
0.999754 0.472674 -0.000704 2.610880
0.999590 0.472323 -0.000687 2.610155
0.999710 0.472524 -0.000547 2.610659
0.999834 0.473430 -0.000081 2.611505
0.999724 0.473497 -0.000184 2.611166
0.999593 0.473559 -0.000337 2.610749
0.999460 0.473593 -0.000529 2.610317
0.999354 0.473580 -0.000731 2.609952
0.999299 0.473513 -0.000905 2.609733
0.999302 0.473400 -0.001022 2.609689
0.999353 0.473256 -0.001071 2.609794
0.999427 0.473097 -0.001061 2.609970
0.999499 0.472931 -0.001015 2.610135
0.999538 0.472746 -0.000958 2.610181
0.999570 0.472597 -0.000881 2.610219
0.999462 0.472285 -0.000846 2.609705
0.999612 0.472472 -0.000687 2.610300
0.999886 0.473375 -0.000059 2.611656
0.999800 0.473425 -0.000135 2.611387
0.999684 0.473477 -0.000258 2.611019
0.999548 0.473513 -0.000428 2.610578
0.999413 0.473515 -0.000631 2.610122
0.999303 0.473469 -0.000837 2.609726
0.999237 0.473372 -0.001012 2.609456
0.999221 0.473233 -0.001130 2.609338
0.999248 0.473068 -0.001180 2.609349
0.999297 0.472893 -0.001172 2.609435
0.999342 0.472706 -0.001128 2.609499
0.999394 0.472552 -0.001048 2.609600
0.999334 0.472271 -0.000999 2.609264
0.999506 0.472432 -0.000824 2.609923
0.999928 0.473339 -0.000039 2.611780
0.999866 0.473373 -0.000090 2.611588
0.999776 0.473413 -0.000180 2.611301
0.999658 0.473447 -0.000315 2.610918
0.999523 0.473460 -0.000493 2.610467
0.999389 0.473436 -0.000698 2.610000
0.999276 0.473363 -0.000902 2.609585
0.999202 0.473244 -0.001072 2.609276
0.999171 0.473087 -0.001186 2.609097
0.999178 0.472910 -0.001236 2.609037
0.999203 0.472719 -0.001230 2.609034
0.999252 0.472555 -0.001172 2.609121
0.999224 0.472296 -0.001125 2.608904
0.999406 0.472417 -0.000945 2.609576
0.999957 0.473316 -0.000023 2.611869
0.999917 0.473338 -0.000056 2.611743
0.999853 0.473367 -0.000116 2.611540
0.999762 0.473395 -0.000213 2.611245
0.999646 0.473413 -0.000354 2.610861
0.999515 0.473405 -0.000532 2.610414
0.999385 0.473359 -0.000732 2.609950
0.999273 0.473268 -0.000926 2.609529
0.999193 0.473134 -0.001087 2.609197
0.999152 0.472968 -0.001193 2.608979
0.999143 0.472782 -0.001241 2.608858
0.999168 0.472611 -0.001224 2.608865
0.999152 0.472367 -0.001197 2.608695
0.999326 0.472439 -0.001033 2.609316
0.999976 0.473303 -0.000013 2.611927
0.999951 0.473316 -0.000032 2.611850
0.999910 0.473335 -0.000070 2.611717
0.999846 0.473356 -0.000135 2.611511
0.999757 0.473374 -0.000235 2.611219
0.999646 0.473377 -0.000375 2.610846
0.999522 0.473353 -0.000547 2.610414
0.999399 0.473291 -0.000734 2.609967
0.999291 0.473188 -0.000914 2.609554
0.999212 0.473047 -0.001060 2.609218
0.999164 0.472878 -0.001157 2.608975
0.999156 0.472708 -0.001191 2.608869
0.999134 0.472481 -0.001199 2.608687
0.999282 0.472502 -0.001070 2.609196
0.999973 0.473302 -0.000017 2.611917
0.999948 0.473314 -0.000039 2.611837
0.999907 0.473329 -0.000080 2.611703
0.999845 0.473343 -0.000146 2.611501
0.999761 0.473351 -0.000246 2.611221
0.999658 0.473342 -0.000379 2.610868
0.999543 0.473306 -0.000539 2.610463
0.999430 0.473235 -0.000710 2.610044
0.999330 0.473126 -0.000870 2.609654
0.999253 0.472985 -0.001000 2.609326
0.999212 0.472829 -0.001079 2.609114
0.999174 0.472625 -0.001126 2.608888
0.999282 0.472602 -0.001044 2.609245
0.999986 0.473295 -0.000009 2.611957
0.999972 0.473301 -0.000021 2.611911
0.999947 0.473311 -0.000044 2.611831
0.999907 0.473322 -0.000086 2.611701
0.999849 0.473330 -0.000151 2.611509
0.999772 0.473329 -0.000246 2.611247
0.999678 0.473311 -0.000369 2.610922
0.999575 0.473267 -0.000513 2.610552
0.999473 0.473191 -0.000664 2.610171
0.999383 0.473083 -0.000803 2.609814
0.999318 0.472952 -0.000910 2.609532
0.999263 0.472778 -0.000990 2.609263
0.999328 0.472725 -0.000959 2.609459
0.999993 0.473291 -0.000004 2.611979
0.999985 0.473294 -0.000011 2.611954
0.999971 0.473300 -0.000023 2.611909
0.999947 0.473307 -0.000047 2.611831
0.999910 0.473314 -0.000088 2.611709
0.999857 0.473317 -0.000150 2.611531
0.999788 0.473310 -0.000236 2.611293
0.999705 0.473285 -0.000346 2.611001
0.999615 0.473237 -0.000472 2.610674
0.999526 0.473161 -0.000602 2.610337
0.999451 0.473061 -0.000717 2.610035
0.999385 0.472921 -0.000814 2.609744
0.999411 0.472856 -0.000826 2.609801
0.999997 0.473288 -0.000002 2.611990
0.999993 0.473290 -0.000005 2.611977
0.999985 0.473293 -0.000012 2.611953
0.999972 0.473298 -0.000025 2.611909
0.999949 0.473303 -0.000048 2.611837
0.999916 0.473306 -0.000086 2.611724
0.999869 0.473305 -0.000143 2.611565
0.999808 0.473293 -0.000220 2.611354
0.999737 0.473266 -0.000315 2.611100
0.999660 0.473217 -0.000422 2.610817
0.999588 0.473146 -0.000528 2.610537
0.999519 0.473042 -0.000628 2.610256
0.999516 0.472977 -0.000669 2.610214
0.999998 0.473287 -0.000001 2.611995
0.999997 0.473288 -0.000002 2.611989
0.999993 0.473290 -0.000006 2.611977
0.999986 0.473292 -0.000012 2.611954
0.999973 0.473296 -0.000025 2.611913
0.999953 0.473299 -0.000047 2.611847
0.999923 0.473300 -0.000081 2.611747
0.999883 0.473295 -0.000131 2.611607
0.999831 0.473281 -0.000198 2.611426
0.999772 0.473252 -0.000278 2.611210
0.999709 0.473206 -0.000365 2.610978
0.999647 0.473134 -0.000455 2.610732
0.999626 0.473078 -0.000508 2.610636
0.999999 0.473287 -0.000000 2.611998
0.999998 0.473287 -0.000001 2.611995
0.999997 0.473288 -0.000003 2.611989
0.999993 0.473289 -0.000006 2.611978
0.999986 0.473291 -0.000012 2.611956
0.999975 0.473293 -0.000024 2.611919
0.999958 0.473295 -0.000044 2.611861
0.999932 0.473294 -0.000074 2.611774
0.999898 0.473287 -0.000117 2.611655
0.999855 0.473272 -0.000173 2.611503
0.999807 0.473244 -0.000238 2.611328
0.999756 0.473198 -0.000310 2.611132
0.999729 0.473156 -0.000364 2.611020
1.000000 0.473287 -0.000000 2.611999
0.999999 0.473287 -0.000000 2.611998
0.999998 0.473287 -0.000001 2.611995
0.999997 0.473288 -0.000003 2.611990
0.999993 0.473289 -0.000006 2.611979
0.999987 0.473290 -0.000012 2.611960
0.999978 0.473291 -0.000023 2.611927
0.999963 0.473292 -0.000040 2.611877
0.999942 0.473289 -0.000066 2.611803
0.999913 0.473281 -0.000101 2.611704
0.999879 0.473266 -0.000146 2.611582
0.999841 0.473239 -0.000199 2.611438
0.999814 0.473209 -0.000245 2.611335
1.000000 0.473287 -0.000000 2.611999
0.999999 0.473287 -0.000000 2.611998
0.999999 0.473287 -0.000001 2.611995
0.999997 0.473288 -0.000003 2.611990
0.999994 0.473288 -0.000006 2.611981
0.999989 0.473289 -0.000011 2.611964
0.999981 0.473290 -0.000020 2.611936
0.999968 0.473289 -0.000035 2.611894
0.999951 0.473286 -0.000056 2.611833
0.999929 0.473278 -0.000085 2.611754
0.999902 0.473262 -0.000121 2.611656
0.999880 0.473244 -0.000156 2.611574
1.000000 0.473287 -0.000000 2.611999
0.999999 0.473287 -0.000000 2.611998
0.999999 0.473287 -0.000001 2.611996
0.999997 0.473287 -0.000003 2.611991
0.999995 0.473288 -0.000005 2.611983
0.999990 0.473288 -0.000010 2.611968
0.999984 0.473288 -0.000018 2.611945
0.999974 0.473287 -0.000030 2.611911
0.999960 0.473283 -0.000047 2.611863
0.999943 0.473275 -0.000070 2.611800
0.999927 0.473265 -0.000094 2.611741
1.000000 0.473287 -0.000000 2.611999
0.999999 0.473287 -0.000000 2.611998
0.999999 0.473287 -0.000001 2.611996
0.999998 0.473287 -0.000002 2.611992
0.999995 0.473287 -0.000005 2.611985
0.999992 0.473288 -0.000009 2.611973
0.999986 0.473287 -0.000015 2.611954
0.999979 0.473286 -0.000025 2.611927
0.999968 0.473282 -0.000038 2.611890
0.999957 0.473276 -0.000054 2.611851
1.000000 0.473286 -0.000000 2.611999
